satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
1.0,0.89,3,189,3,0,0,0,sales,48450
0.57,0.66,4,158,2,0,0,0,sales,45900
0.55,0.54,5,168,2,0,0,0,sales,47400
0.47,0.7,4,134,3,0,0,0,sales,46700
0.95,0.77,4,213,3,1,0,0,sales,50650
0.29,0.57,5,149,3,0,0,0,sales,48450
0.71,0.5,3,201,2,0,0,0,sales,47050
0.89,0.68,4,146,3,0,0,0,sales,47300
0.81,0.97,4,212,2,0,0,0,sales,48600
0.72,0.64,4,140,2,0,0,0,sales,45000
1.0,0.85,4,156,3,0,0,0,sales,47800
0.79,0.49,4,163,3,0,0,0,sales,48150
0.69,0.84,3,154,2,0,0,0,sales,44700
0.97,0.66,4,218,3,0,0,0,sales,50900
0.61,0.59,3,157,2,0,0,0,sales,44850
0.71,0.89,3,222,3,0,0,0,accounting,50100
0.96,0.76,4,152,3,1,0,0,accounting,47600
0.77,0.73,5,263,2,0,0,0,accounting,52150
0.57,0.99,3,231,3,0,0,0,hr,50550
0.92,0.76,4,258,2,0,0,0,hr,50900
0.99,0.92,5,213,2,0,0,0,hr,49650
0.86,0.73,3,159,3,0,0,0,hr,46950
0.78,0.66,4,156,3,1,0,0,technical,47800
0.85,0.66,3,235,3,0,0,0,technical,50750
0.38,0.6,4,190,2,0,0,0,technical,47500
0.63,0.93,4,238,2,0,0,0,technical,49900
0.66,0.72,4,137,3,0,0,0,technical,46850
0.19,0.79,5,171,3,1,0,0,technical,49550
0.63,0.59,4,249,2,0,0,0,technical,50450
0.32,0.74,6,205,3,0,0,0,technical,52250
0.73,0.55,3,149,3,0,0,0,technical,46450
0.75,0.89,4,139,3,0,0,0,technical,46950
0.7,0.66,4,168,3,0,0,0,technical,48400
0.77,0.61,4,181,2,0,0,0,support,47050
0.83,0.8,4,150,3,0,0,0,support,47500
0.75,0.49,4,246,3,0,0,0,support,52300
0.97,0.54,3,271,3,0,0,0,support,52550
0.75,0.55,5,204,3,0,0,0,support,51200
0.66,0.84,3,170,4,0,0,0,support,49500
0.56,0.49,3,208,3,0,0,0,support,49400
0.77,0.98,2,226,3,0,0,0,support,49300
0.82,0.81,3,149,3,0,0,0,support,46450
0.85,0.59,2,264,2,0,0,0,support,49200
0.49,0.79,5,177,2,0,0,0,support,47850
0.24,0.87,4,262,3,0,0,0,technical,53100
0.32,0.74,3,211,3,0,0,0,technical,49550
0.77,0.51,4,141,3,1,0,0,technical,47050
0.77,0.83,5,197,4,0,0,0,management,52850
0.93,0.87,3,154,3,1,0,0,IT,46700
0.22,0.74,5,178,5,0,0,0,IT,53900
0.24,0.89,5,169,4,0,0,0,IT,51450
0.99,0.99,3,228,4,0,0,0,IT,52400
0.61,0.5,3,231,3,0,0,0,IT,50550
0.6,0.91,4,185,3,1,0,0,product_mng,49250
0.79,0.7,3,195,2,0,0,0,product_mng,46750
0.94,0.62,3,147,3,0,0,0,product_mng,46350
0.18,0.85,5,192,3,0,0,0,product_mng,50600
0.51,0.73,5,241,3,0,0,0,IT,53050
0.55,0.92,3,151,3,0,0,0,RandD,46550
0.73,0.74,3,221,3,0,0,0,RandD,50050
0.41,0.63,5,263,3,0,0,0,RandD,54150
0.88,0.66,3,178,3,0,0,0,RandD,47900
0.23,0.56,5,169,5,0,0,0,RandD,53450
0.78,0.56,3,271,4,0,0,0,marketing,54550
0.34,0.69,3,155,3,0,0,0,marketing,46750
0.51,0.41,2,164,4,0,0,0,sales,48200
0.8,0.86,3,226,2,0,0,0,accounting,48300
0.66,0.57,4,220,2,1,0,0,support,49000
0.62,0.63,5,153,6,0,0,0,technical,54650
0.5,0.97,2,252,4,0,0,0,management,52600
0.96,0.94,3,182,3,0,0,0,marketing,48100
0.5,0.84,3,150,2,0,0,0,marketing,44500
0.73,0.69,6,273,4,1,0,0,marketing,57650
0.47,0.39,6,215,5,0,0,0,sales,56750
0.49,0.83,3,172,2,0,0,0,sales,45600
0.92,0.62,3,264,2,0,0,0,sales,50200
0.24,0.39,5,158,2,0,0,0,sales,46900
0.61,0.58,4,142,4,0,0,0,sales,49100
0.83,0.89,4,137,3,0,0,0,sales,46850
0.88,0.66,4,275,3,0,0,0,sales,53750
0.61,0.55,3,245,3,0,0,0,sales,51250
0.68,0.54,4,165,4,0,0,0,sales,50250
0.51,0.7,4,142,4,1,0,0,sales,49100
0.88,0.58,4,215,2,0,0,0,sales,48750
0.94,0.84,5,240,3,0,0,0,sales,53000
0.58,0.88,4,255,3,0,0,0,sales,52750
0.63,0.98,4,265,3,0,0,0,sales,53250
0.81,0.49,4,285,4,0,0,0,sales,56250
0.61,0.86,3,238,2,0,0,0,sales,48900
0.65,0.63,3,137,3,0,0,0,sales,45850
0.67,0.63,3,270,5,0,0,0,sales,56500
0.64,0.62,4,145,3,1,0,0,sales,47250
0.25,0.76,6,182,3,0,0,0,accounting,51100
0.13,0.62,3,264,6,0,0,0,accounting,58200
0.14,0.89,3,212,6,0,0,0,accounting,55600
0.74,0.51,5,198,3,0,0,0,hr,50900
0.8,0.81,5,200,3,0,0,0,hr,51000
0.5,0.56,3,263,4,0,0,0,hr,54150
0.69,0.75,4,249,4,0,0,0,hr,54450
0.91,0.53,4,212,3,0,0,0,technical,50600
0.8,0.51,3,159,3,0,0,0,technical,46950
0.93,0.52,3,181,3,0,0,0,technical,48050
0.57,0.99,3,100,4,1,0,0,technical,46000
0.51,0.58,2,218,2,1,0,0,technical,46900
0.98,0.54,4,178,3,0,0,0,technical,48900
0.85,0.83,4,219,3,0,0,0,technical,50950
0.73,0.56,5,239,3,0,0,0,technical,52950
0.97,0.9,3,255,2,0,0,0,technical,49750
0.52,0.61,4,163,2,0,0,0,technical,46150
0.31,0.38,3,173,2,0,0,0,technical,45650
0.49,0.77,3,147,3,0,0,0,support,46350
0.81,0.44,4,166,4,1,0,0,support,50300
0.52,0.8,5,209,2,0,0,0,support,49450
0.69,0.56,5,271,3,0,0,0,support,54550
0.7,0.74,3,253,4,1,0,0,support,53650
0.65,0.85,4,233,2,0,0,0,support,49650
0.54,0.71,2,194,2,0,0,0,support,45700
0.57,0.49,2,237,2,0,0,0,support,47850
0.78,0.9,4,238,2,0,0,0,support,49900
0.99,0.92,4,212,3,0,0,0,support,50600
0.57,0.83,5,189,3,0,0,0,support,50450
0.33,0.58,3,115,3,0,0,0,technical,44750
0.97,0.58,4,159,3,0,0,0,technical,47950
0.95,0.58,5,133,3,0,0,0,technical,47650
0.69,0.83,5,225,3,0,0,0,management,52250
0.97,0.91,2,112,5,0,0,0,IT,47600
0.4,0.59,3,111,4,1,0,0,IT,46550
0.67,0.71,4,178,6,0,0,0,IT,54900
0.96,0.58,5,178,3,0,0,0,IT,49900
0.49,0.95,2,181,4,1,0,0,IT,49050
0.56,0.66,3,139,2,0,0,0,product_mng,43950
0.99,0.78,2,177,4,0,0,0,product_mng,48850
0.49,0.88,4,270,3,0,0,0,product_mng,53500
0.53,0.69,4,135,3,0,0,0,product_mng,46750
0.75,0.5,4,166,4,0,0,0,IT,50300
0.51,0.89,3,230,4,0,0,0,marketing,52500
0.65,0.9,3,163,3,1,0,0,marketing,47150
0.45,0.66,2,236,3,0,0,0,marketing,49800
0.98,0.91,3,264,4,1,0,0,marketing,54200
0.9,0.74,3,185,2,0,0,0,marketing,46250
0.37,0.62,4,253,2,0,0,0,marketing,50650
0.52,0.99,4,253,3,0,0,0,marketing,52650
0.96,0.78,3,135,3,0,0,0,sales,45750
0.99,0.7,2,182,4,0,0,0,accounting,49100
0.66,0.56,5,202,3,0,0,0,support,51100
0.84,0.54,5,186,2,0,0,0,technical,48300
0.16,0.87,5,163,3,0,0,0,management,49150
0.75,0.59,3,242,3,0,0,0,marketing,51100
0.52,0.74,3,160,2,0,0,0,marketing,45000
0.86,0.86,3,173,3,0,0,0,marketing,47650
0.75,0.53,3,154,2,0,0,0,sales,44700
0.73,0.99,3,160,3,0,0,0,sales,47000
0.98,0.84,3,139,2,0,0,0,sales,43950
0.8,0.84,3,251,3,0,0,0,sales,51550
0.18,0.48,4,176,4,1,0,0,sales,50800
0.37,0.72,2,163,3,0,0,0,sales,46150
0.97,0.86,3,257,4,0,0,0,sales,53850
0.56,0.68,4,159,3,0,0,0,sales,47950
0.32,0.65,2,183,3,0,0,0,sales,47150
0.63,0.88,4,260,2,0,0,0,sales,51000
0.36,0.78,6,151,3,0,0,0,sales,49550
0.75,0.49,4,246,3,1,0,0,sales,52300
0.42,0.86,3,160,4,1,0,0,sales,49000
0.96,0.66,3,155,2,0,0,0,sales,44750
0.62,0.78,5,250,6,0,0,0,sales,59500
0.78,0.96,2,174,3,0,0,0,sales,46700
0.93,0.89,3,262,2,0,0,0,sales,50100
0.93,0.87,4,257,2,0,0,0,sales,50850
0.45,0.42,4,140,2,0,0,0,sales,45000
0.44,0.56,3,123,3,0,0,0,accounting,45150
0.57,0.55,3,264,2,0,0,0,accounting,50200
0.77,0.51,2,254,5,0,0,0,accounting,54700
0.6,0.98,4,205,4,0,0,0,hr,52250
0.25,0.94,6,199,4,0,0,0,hr,53950
0.59,0.43,3,171,3,0,0,0,hr,47550
0.29,0.57,5,98,5,0,0,0,hr,49900
0.5,0.95,3,166,4,1,0,0,technical,49300
0.91,0.94,4,264,4,0,0,0,technical,55200
0.78,0.65,3,176,2,0,0,0,technical,45800
0.73,0.76,2,166,3,0,0,0,technical,46300
0.51,0.59,4,169,3,0,0,0,technical,48450
0.65,0.82,4,257,3,0,0,0,technical,52850
0.25,0.87,3,265,4,0,0,0,technical,54250
0.5,0.63,5,167,2,0,0,0,technical,47350
0.53,0.58,4,134,2,0,0,0,technical,44700
0.57,0.76,2,176,3,0,0,0,technical,46800
0.77,0.91,5,274,3,0,0,0,technical,54700
0.94,0.77,3,201,3,0,0,0,support,49050
0.5,0.53,3,121,4,0,0,0,support,47050
0.47,0.57,3,97,4,0,0,0,support,45850
0.92,0.54,4,217,4,0,0,0,support,52850
0.9,0.87,3,220,3,0,0,0,support,50000
0.54,0.46,2,98,4,0,0,0,support,44900
0.58,0.97,5,265,3,0,0,0,support,54250
0.95,0.87,3,201,3,0,0,0,support,49050
0.52,0.71,3,151,3,0,0,0,support,46550
0.83,0.51,4,199,3,0,0,0,support,49950
0.54,0.92,4,175,3,0,0,0,support,48750
0.8,0.85,5,253,3,1,0,0,technical,53650
0.52,0.57,3,183,2,0,0,0,technical,46150
0.83,0.8,5,223,3,0,0,0,technical,52150
0.74,0.55,5,168,4,0,0,0,management,51400
0.87,0.71,5,244,2,0,0,0,IT,51200
0.45,0.87,2,268,4,1,0,0,IT,53400
0.72,0.72,4,218,4,0,0,0,IT,52900
0.27,0.85,2,277,6,1,0,0,IT,57850
0.51,0.88,5,225,2,1,0,0,IT,50250
0.55,0.55,4,257,3,0,0,0,product_mng,52850
0.89,0.69,4,170,3,0,0,0,product_mng,48500
0.85,0.86,3,179,3,0,0,0,product_mng,47950
0.29,0.85,4,211,2,0,0,0,product_mng,48550
0.9,0.68,3,135,3,0,0,0,RandD,45750
0.28,0.94,6,167,3,1,0,0,RandD,50350
0.93,0.98,4,189,3,0,0,0,RandD,49450
0.51,0.57,3,162,3,1,0,0,RandD,47100
0.97,0.76,3,193,3,0,0,0,RandD,48650
0.71,0.55,4,273,3,1,0,0,RandD,53650
0.52,0.69,6,138,5,0,0,0,marketing,52900
0.87,0.84,4,237,3,1,0,0,sales,51850
0.78,0.61,5,260,2,0,0,0,accounting,52000
0.57,0.82,3,149,5,1,0,0,support,50450
0.34,0.49,4,149,3,0,0,0,technical,47450
0.95,0.95,4,137,4,0,0,0,management,48850
0.72,0.73,5,167,3,0,0,0,marketing,49350
0.61,0.37,4,165,6,0,0,0,marketing,54250
0.39,0.39,2,131,2,0,0,0,marketing,42550
0.72,0.59,5,138,2,0,0,0,sales,45900
0.86,0.91,4,234,3,1,0,0,sales,51700
0.69,0.67,4,141,3,0,0,0,sales,47050
0.5,0.65,4,266,3,1,0,0,sales,53300
0.62,0.68,3,134,2,0,0,0,sales,43700
0.76,0.55,4,147,3,0,0,0,sales,47350
0.97,0.88,4,237,4,0,0,0,sales,53850
0.78,0.57,5,114,4,0,0,0,sales,48700
0.81,0.89,4,166,2,1,0,0,sales,46300
0.15,0.95,4,173,5,1,0,0,sales,52650
0.72,0.5,3,205,3,1,0,0,sales,49250
0.8,0.5,3,219,3,0,0,0,sales,49950
0.76,0.74,3,173,2,0,0,0,sales,45650
0.19,0.73,4,231,3,0,0,0,sales,51550
0.75,0.75,5,133,2,0,0,0,sales,45650
0.94,0.49,4,220,3,0,0,0,sales,51000
0.93,0.59,5,158,3,0,0,0,sales,48900
0.96,0.92,3,182,4,0,0,0,sales,50100
0.14,0.57,6,275,5,0,0,0,sales,59750
0.75,0.71,3,237,3,1,0,0,accounting,50850
0.6,0.59,5,146,4,0,0,0,accounting,50300
0.65,0.48,4,144,3,0,0,0,accounting,47200
0.59,0.79,2,195,3,0,0,0,hr,47750
0.93,0.78,5,191,4,0,0,0,hr,52550
0.5,1.0,3,149,2,0,0,0,hr,44450
0.62,0.55,4,137,3,1,0,0,hr,46850
0.24,0.58,3,184,5,1,0,0,technical,52200
0.66,0.87,4,139,3,0,0,0,technical,46950
0.55,0.95,4,249,4,0,0,0,technical,54450
0.91,0.66,3,168,3,0,0,0,technical,47400
0.59,0.51,2,145,5,0,0,0,technical,49250
0.74,0.54,5,221,3,0,0,0,technical,52050
0.43,0.51,2,123,3,0,0,0,technical,44150
0.85,0.99,6,153,6,0,0,0,technical,55650
0.46,0.54,3,183,4,0,0,0,technical,50150
0.48,0.56,4,271,3,0,0,0,technical,53550
0.96,1.0,4,167,2,1,0,0,technical,46350
0.55,0.9,4,177,3,0,0,0,support,48850
0.82,0.74,3,256,3,1,0,0,support,51800
0.24,0.65,3,143,4,0,0,0,support,48150
0.69,0.71,3,241,3,0,0,0,support,51050
0.29,0.68,4,210,3,0,0,0,support,50500
0.53,0.7,4,155,5,1,0,0,support,51750
0.65,0.77,2,248,3,0,0,0,support,50400
0.57,0.53,3,162,3,0,0,0,support,47100
0.6,0.5,4,137,3,0,0,0,support,46850
0.79,0.55,5,242,2,0,0,0,support,51100
0.41,0.5,6,257,6,1,0,0,support,60850
0.79,0.72,5,245,3,1,0,0,technical,53250
0.5,0.8,3,234,3,0,0,0,technical,50700
0.8,0.76,4,135,2,0,0,0,technical,44750
0.61,0.79,5,269,2,0,0,0,management,52450
0.99,0.68,4,238,3,0,0,0,IT,51900
0.77,0.86,3,101,5,0,0,0,IT,48050
0.7,0.52,5,200,2,1,0,0,IT,49000
0.55,0.87,3,241,4,0,0,0,IT,53050
0.87,0.63,3,143,3,1,0,0,IT,46150
0.97,0.6,3,169,2,1,0,0,product_mng,45450
0.56,0.99,4,270,2,0,0,0,product_mng,51500
0.99,0.81,4,246,3,1,0,0,product_mng,52300
0.57,0.66,4,151,2,0,0,0,product_mng,45550
1.0,0.84,3,227,3,0,0,0,IT,50350
0.97,0.74,3,134,3,1,0,0,marketing,45700
0.81,0.54,4,155,4,0,0,0,accounting,49750
0.76,0.48,5,173,3,0,0,0,accounting,49650
0.95,0.55,5,134,3,0,0,0,IT,47700
0.81,0.65,3,195,2,0,0,0,IT,46750
0.8,0.65,3,264,4,0,0,0,management,54200
0.72,0.57,3,203,2,1,0,0,marketing,47150
0.68,0.65,3,243,2,0,0,0,sales,49150
0.21,0.61,6,159,5,1,0,0,accounting,53950
0.46,0.4,3,145,2,0,0,0,support,44250
0.8,0.7,3,238,2,0,0,0,technical,48900
0.57,0.64,4,151,2,0,0,0,management,45550
0.58,0.57,5,205,2,0,0,0,marketing,49250
0.91,1.0,4,211,3,0,0,0,marketing,50550
0.63,0.67,5,169,2,0,0,0,marketing,47450
0.95,0.86,2,263,4,0,0,0,sales,53150
0.87,0.67,5,143,3,0,0,0,sales,48150
0.22,0.53,5,160,4,1,0,0,sales,51000
0.95,0.65,5,142,2,1,0,0,sales,46100
0.18,0.5,4,169,4,0,0,0,sales,50450
0.87,0.63,5,214,3,0,0,0,sales,51700
0.23,0.84,5,131,5,0,0,0,sales,51550
0.93,0.69,3,213,4,0,0,0,sales,51650
0.58,0.75,4,244,4,0,0,0,sales,54200
0.68,0.55,4,169,3,1,0,0,sales,48450
0.76,0.71,4,156,3,0,0,0,sales,47800
0.68,0.84,5,161,3,0,0,0,sales,49050
0.99,0.47,3,152,5,0,0,0,sales,50600
0.64,0.55,3,201,2,0,0,0,sales,47050
0.61,0.83,5,269,5,1,0,0,sales,58450
0.51,0.5,5,242,2,0,0,0,sales,51100
0.69,0.66,3,113,4,0,0,0,sales,46650
0.85,0.6,3,251,2,0,0,0,sales,49550
0.55,0.89,6,99,3,0,0,0,sales,46950
0.56,0.89,4,263,3,0,0,0,accounting,53150
0.69,0.68,4,214,4,0,0,0,accounting,52700
0.61,0.46,4,172,3,0,0,0,accounting,48600
0.47,0.65,4,172,2,0,0,0,hr,46600
0.58,0.79,4,196,3,1,0,0,hr,49800
0.16,0.56,5,152,5,0,0,0,hr,52600
0.53,0.64,2,109,3,0,0,0,hr,43450
0.82,0.82,5,193,4,0,0,0,technical,52650
0.68,0.61,4,227,3,0,0,0,technical,51350
0.6,0.72,3,181,2,0,0,0,technical,46050
0.93,0.44,5,190,5,0,0,0,technical,54500
0.58,0.49,2,107,3,0,0,0,technical,43350
0.61,0.96,4,161,3,1,0,0,technical,48050
0.74,0.71,4,243,3,0,0,0,technical,52150
0.88,0.91,3,157,2,0,0,0,technical,44850
0.94,0.8,6,147,3,0,0,0,technical,49350
0.44,0.46,3,121,3,0,0,0,technical,45050
0.73,0.52,3,274,2,0,0,0,technical,50700
0.9,0.68,4,204,4,1,0,0,support,52200
0.97,0.49,3,199,2,0,0,0,support,46950
0.86,0.96,5,246,3,0,0,0,support,53300
0.81,0.98,3,141,3,0,0,0,support,46050
0.24,0.76,6,213,4,0,0,0,support,54650
0.92,0.97,4,199,3,0,0,0,support,49950
0.34,0.62,2,257,6,1,0,0,support,56850
0.95,0.53,4,143,3,0,0,0,support,47150
0.94,0.81,3,150,2,0,0,0,support,44500
0.54,0.82,3,284,2,1,0,0,support,51200
0.87,0.57,3,149,3,0,0,0,support,46450
0.54,0.74,4,160,6,0,0,0,technical,54000
0.75,0.49,4,208,4,0,0,0,technical,52400
0.88,1.0,3,248,3,0,0,0,technical,51400
0.78,0.86,3,210,3,0,0,0,management,49500
0.88,0.71,5,219,2,0,0,0,IT,49950
0.51,0.94,4,155,3,0,0,0,IT,47750
0.31,0.7,4,182,3,0,0,0,IT,49100
0.22,1.0,6,244,3,0,0,0,IT,54200
0.56,0.83,5,157,3,0,0,0,IT,48850
0.38,0.63,2,182,2,0,0,0,product_mng,45100
0.56,0.47,5,185,4,0,0,0,product_mng,52250
0.55,0.9,4,206,3,0,0,0,product_mng,50300
0.74,0.99,4,156,3,0,0,0,product_mng,47800
0.64,0.92,5,211,2,1,0,0,IT,49550
0.69,0.91,6,247,6,0,0,0,RandD,60350
0.99,0.54,3,247,3,0,0,0,RandD,51350
0.66,0.75,4,235,3,0,0,0,RandD,51750
0.79,0.93,5,169,3,0,0,0,RandD,49450
0.92,0.54,3,246,3,0,0,0,RandD,51300
0.84,0.49,3,172,4,0,0,0,RandD,49600
0.31,0.59,4,218,5,0,0,0,marketing,54900
0.34,0.52,6,265,6,0,0,0,sales,61250
0.88,0.96,5,173,4,0,0,0,accounting,51650
0.8,0.84,3,195,3,0,0,0,support,48750
0.75,0.92,3,160,3,1,0,0,technical,47000
0.71,0.7,4,237,4,0,0,0,management,53850
0.66,0.49,3,206,2,0,0,0,marketing,47300
0.54,0.72,6,222,5,0,0,0,marketing,57100
0.47,0.4,3,113,3,0,0,0,marketing,44650
0.87,0.79,3,244,3,0,0,0,sales,51200
0.9,0.52,3,162,2,0,0,0,sales,45100
0.51,0.63,3,234,2,0,0,0,sales,48700
0.62,0.71,4,168,2,0,0,0,sales,46400
0.47,0.43,3,120,3,0,0,0,sales,45000
0.59,0.94,5,274,2,0,0,0,sales,52700
0.87,0.62,4,202,3,0,0,0,sales,50100
0.59,0.97,3,209,3,0,0,0,sales,49450
0.87,0.71,6,224,6,0,0,0,sales,59200
0.89,0.93,3,168,2,0,0,0,sales,45400
0.73,0.68,4,227,3,0,0,0,sales,51350
0.79,0.98,3,217,3,0,0,0,sales,49850
0.8,0.74,2,205,3,1,0,0,sales,48250
0.73,0.89,5,223,3,0,0,0,sales,52150
0.96,0.9,3,175,3,1,0,0,sales,47750
0.66,0.96,3,175,2,0,0,0,sales,45750
0.53,0.97,4,254,3,0,0,0,sales,52700
0.86,0.56,5,215,2,0,0,0,sales,49750
0.92,0.86,3,166,4,0,0,0,sales,49300
0.31,0.95,5,205,3,0,0,0,accounting,51250
0.69,0.73,4,233,2,0,0,0,accounting,49650
0.7,0.83,3,189,3,0,0,0,accounting,48450
0.63,0.74,4,202,3,0,0,0,hr,50100
0.24,0.53,6,165,5,0,0,0,hr,54250
0.13,0.94,4,213,5,1,0,0,hr,54650
0.47,0.41,2,140,3,0,0,0,hr,45000
0.53,0.58,4,251,2,0,0,0,technical,50550
0.96,0.96,5,243,3,0,0,0,technical,53150
0.92,0.88,4,111,4,0,0,0,technical,47550
0.56,0.59,3,178,2,0,0,0,technical,45900
0.51,0.88,5,230,4,0,0,0,technical,54500
0.22,0.85,6,172,6,1,0,0,technical,56600
0.83,0.92,3,268,2,1,0,0,technical,50400
0.85,0.48,2,208,4,0,0,0,technical,50400
0.85,0.92,3,188,4,0,0,0,technical,50400
0.85,0.9,5,247,2,0,0,0,technical,51350
0.73,0.82,4,205,4,0,0,0,technical,52250
0.18,0.52,3,213,4,0,0,0,support,51650
0.63,0.87,4,145,3,1,0,0,support,47250
0.5,0.48,2,106,2,0,0,0,support,41300
0.63,0.47,3,180,3,1,0,0,support,48000
0.15,0.95,4,251,5,0,0,0,support,56550
0.96,0.69,4,156,5,0,0,0,support,51800
0.96,0.91,5,179,2,0,0,0,support,47950
0.31,0.51,4,229,6,0,0,0,support,57450
0.59,0.49,4,149,4,0,0,0,support,49450
0.75,0.98,4,198,3,0,0,0,support,49900
0.96,0.51,3,241,6,1,0,0,support,57050
0.69,0.67,4,156,3,0,0,0,technical,47800
0.92,0.89,3,220,2,0,0,0,technical,48000
0.96,0.82,5,185,3,0,0,0,technical,50250
0.67,0.7,4,222,3,0,0,0,management,51100
0.49,0.56,3,221,3,1,0,0,IT,50050
0.85,0.65,4,280,3,1,0,0,IT,54000
0.85,0.53,3,250,3,0,0,0,IT,51500
0.91,0.77,4,167,3,1,0,0,IT,48350
0.7,0.48,4,238,3,0,0,0,IT,51900
0.98,0.99,4,132,2,0,0,0,product_mng,44600
0.48,0.48,2,245,5,0,0,0,product_mng,54250
0.39,0.6,2,161,2,0,0,0,product_mng,44050
0.66,0.89,3,242,3,0,0,0,product_mng,51100
0.6,0.61,3,104,5,0,0,0,IT,48200
0.88,0.9,4,152,4,0,0,0,RandD,49600
0.85,0.83,3,226,2,0,0,0,RandD,48300
0.76,0.81,3,175,3,0,0,0,RandD,47750
1.0,0.67,5,241,4,0,0,0,RandD,55050
0.79,0.74,2,158,3,0,0,0,RandD,45900
0.63,0.52,5,226,4,0,0,0,marketing,54300
0.5,0.83,2,220,2,1,0,0,sales,47000
0.83,0.74,4,233,3,0,0,0,accounting,51650
0.71,0.81,3,141,3,0,0,0,support,46050
0.94,0.87,4,157,3,0,0,0,technical,47850
0.56,0.57,2,112,4,0,0,0,management,45600
0.78,0.71,4,216,2,0,0,0,marketing,48800
0.34,0.46,5,131,3,0,0,0,marketing,47550
0.62,0.67,3,212,3,0,0,0,marketing,49600
0.82,0.74,3,163,2,0,0,0,sales,45150
0.42,0.5,2,151,3,0,0,0,sales,45550
0.51,0.79,3,137,3,0,0,0,sales,45850
0.63,0.78,2,158,5,1,0,0,sales,49900
0.43,0.81,3,102,3,0,0,0,sales,44100
0.5,0.49,5,256,3,0,0,0,sales,53800
0.81,0.87,4,203,2,0,0,0,sales,48150
0.63,0.7,5,177,2,1,0,0,sales,47850
0.86,0.7,4,197,3,0,0,0,sales,49850
0.92,0.91,3,202,2,0,0,0,sales,47100
0.72,0.78,3,229,2,0,0,0,sales,48450
0.78,0.63,4,181,2,0,0,0,sales,47050
0.76,0.65,3,254,2,0,0,0,sales,49700
0.84,0.63,2,162,3,0,0,0,sales,46100
0.78,0.54,4,102,3,0,0,0,sales,45100
0.57,0.59,4,197,3,0,0,0,sales,49850
0.15,0.42,3,98,3,0,0,0,sales,43900
0.69,0.77,3,232,2,0,0,0,sales,48600
0.73,0.6,3,252,4,1,0,0,sales,53600
0.96,0.54,5,161,3,1,0,0,accounting,49050
0.91,0.78,4,169,4,0,0,0,accounting,50450
0.58,0.97,2,216,3,0,0,0,accounting,48800
0.84,0.56,3,266,3,0,0,0,hr,52300
0.51,0.58,3,141,3,0,0,0,hr,46050
0.71,0.95,4,249,3,0,0,0,hr,52450
0.63,0.82,5,268,3,0,0,0,hr,54400
0.66,0.51,3,192,3,0,0,0,technical,48600
0.5,0.8,6,201,5,0,0,0,technical,56050
0.56,0.89,3,163,3,1,0,0,technical,47150
0.57,0.46,3,167,4,0,0,0,technical,49350
0.7,0.65,5,202,3,1,0,0,technical,51100
0.84,0.62,5,245,4,0,0,0,technical,55250
0.33,0.59,3,243,2,0,0,0,technical,49150
0.64,0.94,3,204,2,0,0,0,technical,47200
0.93,0.54,4,239,2,0,0,0,technical,49950
1.0,0.58,4,229,2,1,0,0,technical,49450
0.91,0.49,3,213,4,0,0,0,technical,51650
0.56,0.59,5,254,4,0,0,0,support,55700
0.62,0.52,6,253,4,0,0,0,support,56650
0.98,0.68,4,253,3,0,0,0,support,52650
0.96,0.85,5,211,4,0,0,0,support,53550
0.61,0.99,5,98,2,0,0,0,support,43900
0.92,0.66,4,133,3,0,0,0,support,46650
0.58,0.67,5,265,3,0,0,0,support,54250
0.47,0.49,2,112,3,1,0,0,support,43600
0.87,0.7,3,224,3,0,0,0,support,50200
0.8,0.64,5,180,2,0,0,0,support,48000
0.54,0.53,3,203,2,0,0,0,support,47150
0.14,0.83,6,275,6,0,0,0,technical,61750
0.98,0.76,5,168,3,0,0,0,technical,49400
0.13,0.58,4,203,4,0,0,0,technical,52150
0.64,0.81,3,209,3,0,0,0,management,49450
0.91,0.75,3,166,2,0,0,0,IT,45300
0.24,0.71,3,187,5,0,0,0,IT,52350
0.34,0.42,6,287,5,1,0,0,IT,60350
0.51,0.85,2,248,4,0,0,0,IT,52400
0.91,0.7,3,193,2,0,0,0,IT,46650
0.86,0.9,4,162,3,0,0,0,product_mng,48100
1.0,0.61,3,188,4,0,0,0,product_mng,50400
0.37,0.41,6,101,3,0,0,0,product_mng,47050
0.46,0.73,6,256,4,0,0,0,product_mng,56800
0.86,0.8,5,134,2,0,0,0,IT,45700
0.36,0.68,2,126,4,0,0,0,marketing,46300
0.52,0.93,2,243,3,0,0,0,accounting,50150
0.51,0.73,3,205,4,0,0,0,accounting,51250
0.69,0.94,5,259,2,0,0,0,IT,51950
0.67,0.5,5,219,3,0,0,0,IT,51950
0.6,0.99,5,161,3,0,0,0,management,49050
0.71,0.57,3,207,3,0,0,0,marketing,49350
0.65,0.79,3,201,3,1,0,0,sales,49050
0.48,0.92,3,234,3,0,0,0,accounting,50700
0.67,0.58,4,158,3,0,0,0,support,47900
0.68,0.63,5,185,4,0,0,0,technical,52250
0.74,0.85,3,176,3,0,0,0,management,47800
0.9,0.77,5,163,3,0,0,0,marketing,49150
0.67,0.83,3,171,3,1,0,0,marketing,47550
0.64,0.66,5,163,4,0,0,0,marketing,51150
0.54,0.87,4,163,3,0,0,0,sales,48150
