satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary_usd
0.67,0.65,5,242,3,0,0,0,support,40176
0.71,0.6,2,251,3,0,0,0,support,34901
0.81,0.73,4,258,2,0,0,0,technical,37455
0.79,0.36,3,114,3,0,0,0,technical,33878
0.57,0.52,3,143,2,0,0,0,technical,34304
0.85,0.65,3,187,2,0,0,0,management,35009
0.15,0.78,5,255,3,0,0,0,IT,44642
0.48,0.87,3,267,2,0,0,0,IT,40043
0.92,0.91,4,247,3,0,0,0,IT,38581
0.73,0.67,4,153,3,0,0,0,IT,35048
0.68,0.71,3,237,3,0,0,0,IT,35542
0.88,0.55,5,182,3,0,0,0,product_mng,37829
0.8,0.55,4,144,5,1,0,0,product_mng,41080
0.66,0.9,3,176,2,1,0,0,product_mng,36213
0.19,0.8,5,203,6,0,0,0,product_mng,47155
0.3,0.53,3,148,4,0,0,0,IT,35342
0.8,0.8,3,175,2,0,0,0,RandD,37815
0.66,0.84,3,211,4,0,0,0,RandD,38766
0.22,0.67,6,175,5,0,0,0,RandD,45328
0.57,0.59,4,206,3,0,0,0,RandD,38345
0.83,0.73,4,262,2,0,0,0,RandD,41468
0.57,0.5,4,177,2,0,0,0,marketing,39137
0.78,0.54,3,134,3,0,0,0,sales,33416
0.88,0.89,2,201,3,0,0,0,accounting,36895
0.48,0.69,3,105,3,0,0,0,support,35672
0.91,0.82,4,259,3,0,0,0,technical,40717
0.3,0.97,3,171,4,1,0,0,management,33947
0.63,0.98,4,228,3,0,0,0,marketing,44857
0.62,0.36,2,137,4,1,0,0,marketing,33475
0.74,0.72,5,196,3,0,0,0,marketing,39196
0.5,0.53,3,207,4,0,0,0,sales,41940
0.36,0.74,6,280,3,0,0,0,sales,42378
0.57,0.65,4,162,3,1,0,0,sales,33680
0.73,0.55,4,267,3,0,0,0,sales,42084
0.77,0.67,5,207,2,0,0,0,sales,33367
0.86,0.5,4,196,2,0,0,0,sales,35680
0.24,0.55,6,231,4,0,0,0,sales,43562
0.83,0.62,4,242,3,0,0,0,sales,39525
0.72,0.63,4,207,3,0,0,0,sales,34591
0.52,0.82,4,206,2,1,0,0,sales,40885
0.99,0.54,4,236,4,0,0,0,sales,41658
0.15,0.68,5,246,2,0,0,0,sales,43377
0.79,0.94,3,204,2,1,0,0,sales,35249
0.19,0.91,3,268,4,0,0,0,sales,39899
0.59,0.62,3,212,2,1,0,0,sales,36972
0.15,0.74,6,178,3,0,0,0,sales,38260
0.75,0.72,5,260,3,0,0,0,sales,39055
0.47,0.71,2,241,4,0,0,0,sales,43524
0.64,0.64,3,234,3,1,0,0,sales,37344
0.66,0.76,3,207,2,0,0,0,accounting,31449
0.8,0.91,5,242,3,1,0,0,accounting,44420
0.82,0.52,5,225,2,0,0,0,accounting,37489
0.8,0.98,3,161,3,0,0,0,hr,33730
0.98,0.98,4,259,2,0,0,0,hr,35136
0.95,0.96,3,250,3,0,0,0,hr,44052
0.88,0.61,3,236,3,0,0,0,hr,35776
0.9,0.97,4,239,4,0,0,0,technical,41696
0.66,0.83,4,266,3,1,0,0,technical,43681
0.99,0.62,5,133,3,0,0,0,technical,36704
0.86,0.95,5,275,2,0,0,0,technical,41100
0.96,0.95,5,189,2,0,0,0,technical,32695
1,0.63,5,171,3,0,0,0,technical,35525
0.46,0.38,6,140,3,0,0,0,technical,37369
0.19,0.85,6,116,3,0,0,0,technical,33732
0.73,0.6,3,145,6,1,0,0,technical,39458
0.63,0.5,4,167,3,1,0,0,technical,38154
0.68,0.89,4,227,3,0,0,0,technical,41856
0.78,0.96,4,245,3,0,0,0,support,37284
0.79,0.56,4,132,3,0,0,0,support,40191
0.86,0.99,3,254,2,0,0,0,support,40318
0.98,0.53,4,166,2,0,0,0,support,34895
0.89,0.79,2,208,3,1,0,0,support,39423
0.86,0.87,3,197,4,1,0,0,support,44463
0.65,0.83,4,263,3,1,0,0,support,37653
0.52,0.98,4,272,2,0,0,0,support,39636
0.54,0.65,3,147,3,1,0,0,support,28603
0.68,0.73,4,197,3,0,0,0,support,38431
0.88,0.65,3,268,2,0,0,0,support,40013
0.75,0.85,4,181,3,0,0,0,technical,37052
0.17,0.93,6,192,4,0,0,0,technical,39363
0.92,0.83,5,270,3,0,0,0,technical,37376
0.79,0.66,3,183,3,0,0,0,management,37283
0.52,0.66,5,184,3,0,0,0,IT,41838
0.95,0.73,4,238,3,1,0,0,IT,38522
0.72,0.49,4,148,2,0,0,0,IT,35100
0.4,0.41,4,127,3,0,0,0,IT,30529
0.61,0.59,3,162,2,1,0,0,IT,34943
0.49,0.97,4,166,5,0,0,0,product_mng,38416
0.32,0.55,4,283,4,0,0,0,product_mng,41843
0.82,0.77,3,108,6,0,0,0,product_mng,35199
0.9,0.79,3,154,2,0,0,0,product_mng,32415
0.95,0.74,3,139,2,0,0,0,IT,33606
0.55,0.6,5,271,3,1,0,0,RandD,39269
0.91,0.78,4,153,3,0,0,0,RandD,34757
0.45,0.41,3,216,6,1,0,0,RandD,42396
0.65,0.6,3,218,4,0,0,0,RandD,36852
0.88,0.89,3,171,2,0,0,0,RandD,38741
0.78,0.76,3,238,3,0,0,0,marketing,36966
0.77,0.71,3,134,3,0,0,0,marketing,32226
0.32,0.75,3,255,4,0,0,0,sales,39004
0.98,0.38,4,140,6,0,0,0,accounting,44096
0.51,0.76,2,239,3,0,0,0,support,39632
0.81,0.59,4,187,2,0,0,0,technical,33608
0.64,0.9,5,279,5,0,0,0,management,48715
0.73,0.94,4,213,3,1,0,0,marketing,39251
0.49,0.56,5,202,2,0,0,0,marketing,38243
0.84,0.54,3,265,2,0,0,0,marketing,38088
0.81,0.86,4,249,3,0,0,0,sales,38676
0.77,0.5,4,281,2,0,0,0,sales,41494
0.24,0.83,3,208,5,0,0,0,sales,39237
0.77,0.78,3,165,2,0,0,0,sales,38491
0.13,0.88,3,146,5,0,0,0,sales,34326
0.94,0.66,4,230,2,0,0,0,sales,41940
0.61,0.82,3,209,2,0,0,0,sales,35871
0.95,0.49,4,178,2,0,0,0,sales,36247
0.22,0.92,6,220,4,1,0,0,sales,44482
0.65,0.56,3,142,3,0,0,0,sales,32724
0.95,0.67,3,153,2,0,0,0,sales,35510
0.98,0.62,5,254,5,1,0,0,sales,37931
0.88,0.72,3,193,4,0,0,0,sales,36550
0.94,0.69,3,248,3,0,0,0,sales,37289
0.62,0.75,4,216,2,0,0,0,sales,34266
0.81,0.96,3,226,3,0,0,0,sales,37962
0.56,0.51,4,140,2,0,0,0,sales,34564
0.52,0.86,6,103,4,0,0,0,sales,38306
0.88,0.57,4,185,2,0,0,0,sales,36452
0.56,0.92,5,160,3,0,0,0,accounting,35335
0.36,0.63,3,130,5,0,0,0,accounting,37622
0.56,0.85,5,230,3,0,0,0,accounting,40810
0.89,0.46,4,248,5,1,0,0,hr,45840
0.95,0.42,3,189,2,1,0,0,hr,37092
0.48,0.52,3,280,2,0,0,0,hr,39776
0.75,0.75,4,266,3,0,0,0,hr,39156
0.65,0.54,4,260,3,0,0,0,technical,39467
0.4,0.86,2,264,5,0,0,0,technical,41125
0.52,0.53,5,182,2,0,0,0,technical,35811
0.52,0.68,4,233,2,0,0,0,technical,38920
0.68,0.49,3,230,3,0,0,0,technical,40487
0.72,0.61,5,170,3,0,0,0,technical,37372
0.78,0.72,4,258,3,0,0,0,technical,41040
0.54,0.9,3,164,3,0,0,0,technical,35758
0.18,0.46,4,249,4,0,0,0,technical,40760
0.51,0.5,2,235,2,0,0,0,technical,34236
0.63,0.86,6,206,6,0,0,0,technical,40311
0.83,0.86,4,139,3,0,0,0,support,33312
0.91,0.82,3,145,3,1,0,0,support,35632
0.79,0.66,4,139,4,0,0,0,support,34792
0.52,0.95,3,171,3,1,0,0,support,35155
0.83,0.94,3,160,3,0,0,0,support,36366
0.92,0.74,3,137,2,0,0,0,support,33851
0.14,0.72,4,254,4,0,0,0,support,39601
0.8,0.38,3,215,6,0,0,0,support,44942
0.79,0.72,3,216,4,0,0,0,support,42318
0.86,0.6,3,229,2,1,0,0,support,34325
0.95,0.47,6,215,4,0,0,0,support,40090
0.77,0.9,4,163,3,0,0,0,technical,39227
0.55,0.72,4,273,3,0,0,0,technical,41382
0.42,0.91,2,176,3,0,0,0,technical,29550
0.79,0.86,5,270,2,0,0,0,management,37500
0.41,0.48,3,182,2,0,0,0,IT,34176
0.66,0.72,4,223,4,0,0,0,IT,37842
1,0.65,4,237,3,0,0,0,IT,38916
0.87,0.74,5,248,2,0,0,0,IT,39980
0.51,0.99,3,233,4,0,0,0,IT,44005
0.63,0.79,2,206,5,0,0,0,product_mng,38873
0.86,0.86,4,227,2,0,0,0,product_mng,40631
0.4,0.98,4,154,3,0,0,0,product_mng,39371
0.79,0.97,6,113,2,1,0,0,product_mng,37635
0.7,0.9,4,254,3,0,0,0,IT,41511
0.49,0.91,5,231,3,0,0,0,RandD,35641
0.76,0.62,4,190,3,0,0,0,RandD,38752
0.89,0.52,3,190,3,0,0,0,RandD,39320
0.83,0.86,3,179,2,0,0,0,RandD,34447
0.19,0.69,4,269,6,0,0,0,RandD,50411
0.68,0.67,3,228,2,0,0,0,RandD,39249
0.62,0.68,4,251,4,0,0,0,marketing,43570
0.87,0.49,2,251,3,0,0,0,sales,41565
0.66,0.75,4,200,4,0,0,0,accounting,40433
0.37,0.41,2,146,2,0,0,0,support,25867
0.57,0.49,3,159,4,1,0,0,technical,35402
0.66,0.81,5,135,2,0,0,0,management,37242
0.63,0.88,5,260,3,0,0,0,marketing,39981
0.65,0.96,5,226,2,1,0,0,marketing,38241
0.33,0.85,2,127,3,0,0,0,marketing,30037
0.66,0.57,6,278,3,0,0,0,sales,48259
0.87,0.95,3,242,5,0,0,0,sales,46503
0.85,0.85,3,182,3,0,0,0,sales,34090
0.49,0.51,2,182,3,0,0,0,sales,35768
0.87,0.8,4,197,3,0,0,0,sales,36248
0.17,0.49,4,286,5,1,0,0,sales,46937
0.55,0.46,4,226,5,0,0,0,sales,43674
0.91,0.71,5,156,3,0,0,0,sales,38829
0.96,0.62,5,185,3,0,0,0,sales,39079
0.53,0.5,3,231,3,0,0,0,sales,46088
0.25,0.59,4,166,5,0,0,0,sales,36830
0.98,0.57,3,229,3,0,0,0,sales,34373
0.83,0.36,4,242,3,0,0,0,sales,39217
0.71,0.83,5,206,3,0,0,0,sales,35380
0.74,0.77,4,206,3,0,0,0,sales,34668
0.56,0.7,4,135,2,0,0,0,sales,30846
0.23,0.9,5,234,3,1,0,0,sales,38394
0.35,0.64,4,147,2,0,0,0,sales,31563
0.48,0.98,4,174,3,0,0,0,sales,38095
0.83,0.74,3,259,3,1,0,0,accounting,38884
0.73,0.87,3,227,4,0,0,0,accounting,39601
0.85,0.97,4,104,5,0,0,0,accounting,38535
0.8,0.95,3,247,3,0,0,0,hr,37634
0.98,0.74,4,139,3,0,0,0,hr,34388
0.96,0.85,3,186,2,0,0,0,hr,35914
0.67,0.75,3,194,3,0,0,0,hr,32046
0.58,0.91,3,124,2,0,0,0,technical,25937
0.83,0.86,3,273,3,0,0,0,technical,41715
0.9,0.57,4,186,4,0,0,0,technical,40130
0.89,0.66,4,252,3,0,0,0,technical,45860
0.99,0.92,3,154,3,0,0,0,technical,35295
0.89,0.5,4,238,3,0,0,0,technical,42049
0.79,0.5,4,151,3,1,0,0,technical,35161
0.64,0.41,3,231,6,0,0,0,technical,43993
0.22,0.57,5,174,6,0,0,0,technical,46368
0.94,0.6,5,278,2,0,0,0,technical,36090
0.56,0.97,3,270,3,1,0,0,technical,41734
0.85,0.8,4,158,3,0,0,0,support,41338
0.8,0.62,3,191,3,0,0,0,support,37455
0.86,0.53,3,163,3,0,0,0,support,39476
0.96,1,5,152,4,0,0,0,support,36526
0.51,0.61,4,251,2,1,0,0,support,39069
0.73,0.95,3,149,2,0,0,0,support,33233
0.31,0.75,4,220,3,0,0,0,support,33556
0.62,0.51,4,175,3,0,0,0,support,33929
0.55,0.91,3,179,3,1,0,0,support,33407
0.51,0.8,4,257,2,0,0,0,support,41505
0.54,0.54,3,196,3,0,0,0,support,39180
0.65,0.95,3,190,3,0,0,0,technical,37510
0.65,0.75,4,270,2,0,0,0,technical,42160
0.9,0.64,5,226,2,0,0,0,technical,38389
0.55,0.71,3,211,2,0,0,0,management,39254
0.59,0.89,3,192,2,0,0,0,IT,35321
0.34,0.67,5,96,2,1,0,0,IT,32444
0.31,0.92,5,197,5,0,0,0,IT,41186
0.83,0.71,3,243,2,1,0,0,IT,39561
0.8,0.73,3,168,2,0,0,0,IT,33047
0.66,0.85,5,271,4,0,0,0,product_mng,46491
0.98,0.39,5,158,4,1,0,0,product_mng,35569
0.89,0.52,4,243,5,0,0,0,product_mng,40502
0.64,0.94,3,148,2,0,0,0,product_mng,34818
0.95,0.68,3,165,3,0,0,0,IT,35228
0.96,0.85,5,171,2,0,0,0,RandD,34915
0.96,0.82,5,164,2,0,0,0,RandD,37925
0.63,0.81,4,265,2,0,0,0,RandD,38331
0.83,0.71,4,196,2,0,0,0,RandD,35899
0.61,0.72,4,182,2,1,0,0,RandD,39198
0.89,0.66,3,272,3,0,0,0,RandD,44647
0.67,0.63,3,241,3,0,0,0,marketing,43180
0.61,1,5,139,2,0,0,0,sales,33744
0.58,0.77,3,180,2,0,0,0,accounting,37776
0.56,0.76,4,206,2,1,0,0,support,34527
0.13,0.49,6,227,4,0,0,0,technical,40482
0.39,1,5,204,5,1,0,0,management,36323
0.94,0.48,4,218,3,0,0,0,marketing,43182
0.63,0.61,3,205,2,0,0,0,marketing,33790
0.75,0.63,4,261,3,1,0,0,marketing,40833
0.7,0.83,3,159,3,0,0,0,sales,32874
0.28,0.83,4,162,3,0,0,0,sales,37937
0.77,0.42,4,98,2,0,0,0,sales,30560
0.79,0.64,4,263,2,0,0,0,sales,36487
0.51,0.46,3,176,3,0,0,0,sales,37104
0.96,0.99,4,233,3,0,0,0,sales,36165
0.72,0.99,4,156,2,1,0,0,sales,32306
0.97,1,3,198,2,0,0,0,sales,30332
0.55,0.9,4,191,3,0,0,0,sales,34090
0.32,0.45,2,188,3,0,0,0,sales,36146
0.78,0.65,3,157,2,0,0,0,sales,28638
0.17,0.57,5,286,3,0,0,0,sales,39597
0.88,0.5,4,216,2,0,0,0,sales,37394
0.97,0.5,3,188,3,1,0,0,sales,35240
0.74,0.86,5,153,2,0,0,0,sales,40130
0.26,0.45,5,187,2,0,0,0,sales,41434
0.87,0.92,4,141,3,0,0,0,sales,32980
0.29,0.47,5,139,4,0,0,0,sales,38842
0.91,0.95,3,189,2,0,0,0,sales,37023
0.71,0.77,3,193,3,1,0,0,accounting,35356
0.6,0.63,3,182,3,0,0,0,accounting,32561
0.5,0.61,4,135,3,0,0,0,accounting,34819
0.49,0.85,4,238,2,0,0,0,hr,38067
0.53,0.92,3,199,2,0,0,0,hr,34560
0.42,0.38,2,115,3,0,0,0,hr,33155
0.53,0.82,3,133,3,0,0,0,hr,31973
0.34,0.62,4,158,2,0,0,0,technical,31620
0.68,0.51,5,158,3,0,0,0,technical,37172
0.56,0.77,5,238,4,0,0,0,technical,43364
0.72,0.71,3,242,2,0,0,0,technical,34858
0.76,0.55,4,250,3,0,0,0,technical,42920
0.87,0.57,4,175,2,0,0,0,technical,30923
0.97,0.63,3,270,4,1,0,0,technical,40754
0.8,0.62,3,171,3,0,0,0,technical,35104
0.67,0.81,5,175,6,1,0,0,technical,40659
0.6,0.97,5,145,2,0,0,0,technical,33337
0.88,0.5,3,170,3,0,0,0,technical,40377
0.64,0.74,3,267,2,0,0,0,support,36922
0.85,0.7,3,188,2,0,0,0,support,41203
0.9,0.48,3,213,3,0,0,0,support,38942
0.76,0.84,5,249,3,0,0,0,support,41680
0.55,0.66,3,134,3,0,0,0,support,35090
0.76,0.77,5,234,3,0,0,0,support,47024
0.87,0.72,3,201,3,0,0,0,support,34766
0.84,0.81,4,198,2,0,0,0,hr,33698
0.8,0.82,3,178,3,0,0,0,support,34212
0.54,0.68,4,183,2,0,0,0,support,35830
0.84,0.91,4,207,3,0,0,0,support,34135
0.85,0.64,4,147,3,0,0,0,support,35505
0.95,0.49,3,188,3,0,0,0,technical,40833
0.48,0.56,3,229,3,0,0,0,technical,39028
0.53,0.77,2,271,2,0,0,0,technical,37618
0.8,0.82,4,175,2,0,0,0,management,33804
0.4,0.46,2,109,3,0,0,0,IT,33996
0.76,0.69,4,253,3,0,0,0,IT,38685
0.99,0.64,3,174,4,0,0,0,IT,42015
0.49,0.64,3,142,4,0,0,0,IT,40633
0.94,0.71,3,175,3,0,0,0,IT,36591
0.54,0.73,4,266,3,0,0,0,product_mng,41371
0.13,0.93,4,253,5,1,0,0,product_mng,46326
0.91,0.84,3,237,2,0,0,0,product_mng,40286
0.73,0.56,3,215,3,0,0,0,product_mng,35935
0.65,0.97,3,171,3,0,0,0,IT,34433
0.23,0.51,6,194,4,1,0,0,RandD,37794
0.23,0.88,5,238,6,0,0,0,RandD,46422
0.89,0.51,3,249,3,0,0,0,RandD,41316
0.81,0.8,3,183,2,1,0,0,RandD,31475
0.51,0.74,3,271,4,0,0,0,RandD,41112
0.35,0.81,6,256,3,0,0,0,RandD,39331
0.49,0.66,3,169,3,0,0,0,marketing,33403
0.51,0.8,3,254,2,0,0,0,sales,39777
0.66,0.86,4,112,6,0,0,0,accounting,36366
0.74,0.96,5,222,2,0,0,0,support,37847
0.57,0.96,4,177,2,0,0,0,technical,31381
0.8,0.74,5,181,4,1,0,0,management,40017
0.79,0.84,4,144,2,1,0,0,marketing,33689
0.74,0.94,4,255,4,0,0,0,marketing,40527
0.74,0.8,3,219,2,0,0,0,marketing,36177
0.4,1,6,206,2,0,0,0,sales,39150
0.14,0.71,2,155,3,0,0,0,sales,32012
0.83,0.87,5,248,3,0,0,0,sales,37709
0.76,0.52,4,259,2,0,0,0,sales,44063
0.8,0.8,3,271,4,0,0,0,sales,40666
0.95,0.38,2,103,3,0,0,0,sales,31208
0.88,0.76,4,159,4,1,0,0,sales,40077
0.92,0.85,4,184,3,0,0,0,sales,46122
0.16,0.88,4,201,6,0,0,0,sales,39538
0.7,0.63,3,157,4,0,0,0,sales,37674
0.71,0.93,3,287,5,0,0,0,sales,42781
0.52,0.82,2,242,3,0,0,0,sales,37053
0.49,0.58,5,246,3,1,0,0,sales,39499
0.5,0.57,3,219,3,0,0,0,sales,35335
0.86,0.94,3,212,3,0,0,0,sales,37696
0.49,0.99,5,262,2,1,0,0,sales,36913
0.69,0.91,4,128,3,1,0,0,sales,36867
0.96,1,3,231,6,0,0,0,sales,43387
0.87,0.54,3,260,2,0,0,0,sales,39756
0.36,0.4,3,160,3,0,0,0,accounting,34034
0.86,1,3,166,3,1,0,0,accounting,34581
0.79,0.74,4,222,2,0,0,0,accounting,38418
1,0.52,4,171,4,0,0,0,hr,35239
0.88,0.88,3,220,4,0,0,0,hr,38805
0.49,0.65,4,176,3,1,0,0,hr,34750
0.52,0.62,3,160,2,0,0,0,hr,31473
0.76,0.78,3,162,3,0,0,0,technical,30025
0.69,0.91,3,167,2,0,0,0,technical,37398
0.69,0.81,5,217,2,0,0,0,technical,36633
0.75,0.58,3,159,3,0,0,0,technical,38058
0.47,0.47,4,191,3,0,0,0,technical,40321
0.88,1,3,125,3,0,0,0,technical,30235
0.49,0.43,5,210,4,1,0,0,technical,38278
0.92,0.67,4,241,3,0,0,0,technical,46551
0.24,0.48,4,145,3,1,0,0,technical,39727
0.69,1,5,237,3,0,0,0,technical,40771
0.81,0.57,4,213,4,0,0,0,technical,40893
0.61,0.48,4,257,2,0,0,0,support,37872
0.75,0.86,6,114,4,0,0,0,support,38180
0.69,0.86,4,214,2,0,0,0,support,35507
0.53,0.49,3,191,3,0,0,0,support,31669
0.93,0.96,4,223,3,1,0,0,support,35946
0.15,0.67,5,249,5,0,0,0,support,44502
0.48,0.41,5,286,3,0,0,0,support,40472
0.67,0.73,4,251,3,0,0,0,support,40481
0.36,0.93,3,162,5,0,0,0,support,35613
0.35,0.54,3,138,4,0,0,0,support,33644
0.65,0.62,4,235,3,0,0,0,support,41982
0.8,0.5,4,125,3,0,0,0,technical,34968
0.97,0.96,5,210,6,1,0,0,technical,43975
0.67,0.64,4,136,3,0,0,0,technical,37097
0.58,0.78,3,223,3,0,0,0,management,39551
0.61,0.67,3,188,5,0,0,0,IT,43216
0.97,0.66,4,214,2,1,0,0,IT,36150
0.87,0.97,4,160,3,0,0,0,IT,35025
0.8,0.71,4,200,2,0,0,0,IT,33347
0.91,0.55,3,223,3,0,0,0,IT,37277
0.63,0.73,3,272,2,0,0,0,product_mng,41711
0.79,0.96,4,170,2,0,0,0,product_mng,38349
0.89,0.57,2,235,3,1,0,0,product_mng,40450
1,0.87,3,274,3,0,0,0,product_mng,36414
0.6,0.73,5,203,2,0,0,0,IT,40357
0.7,0.8,4,236,2,0,0,0,RandD,33803
0.79,0.81,4,203,3,0,0,0,RandD,40495
0.88,0.72,4,249,3,1,0,0,RandD,39630
0.87,0.48,4,133,2,0,0,0,RandD,35006
0.52,0.58,3,203,2,0,0,0,RandD,32518
0.59,0.75,3,168,3,0,0,0,RandD,38527
0.64,0.75,4,172,4,0,0,0,marketing,34537
0.81,0.83,3,177,2,0,0,0,sales,32878
0.87,0.57,3,149,2,0,0,0,accounting,30654
0.74,0.61,3,231,2,0,0,0,support,32864
0.73,0.89,3,226,3,1,0,0,technical,38736
0.97,0.58,4,187,4,1,0,0,management,43465
0.54,0.81,3,145,2,0,0,0,marketing,39617
0.59,0.55,4,138,2,0,0,0,marketing,33742
0.99,0.95,3,153,4,0,0,0,marketing,39141
0.79,0.75,4,168,3,0,0,0,sales,37080
0.96,0.37,3,111,2,0,0,0,sales,32497
0.54,0.67,3,154,2,0,0,0,sales,32544
0.79,0.84,4,171,3,0,0,0,sales,37137
0.64,0.79,3,253,2,0,0,0,sales,39693
0.65,0.53,4,160,3,0,0,0,sales,34653
0.87,0.86,3,196,4,0,0,0,sales,38306
0.7,0.59,4,178,3,0,0,0,sales,36853
0.89,0.81,3,268,3,0,0,0,sales,42666
0.61,0.58,6,146,3,0,0,0,sales,34534
0.9,0.49,4,185,2,0,0,0,sales,35721
0.49,0.54,4,247,3,1,0,0,sales,45230
0.85,0.97,4,210,2,0,0,0,sales,40010
0.54,0.58,3,234,3,0,0,0,sales,42272
0.64,0.57,4,271,2,0,0,0,sales,40211
0.81,0.77,5,102,5,0,0,0,sales,37902
0.49,0.66,3,163,3,0,0,0,sales,37855
0.58,0.57,3,144,4,1,0,0,sales,39800
0.62,0.49,3,172,3,0,0,0,sales,30920
0.8,0.84,3,203,3,1,0,0,accounting,34061
0.64,0.64,3,192,3,1,0,0,accounting,40073
0.81,0.86,5,159,2,0,0,0,accounting,34757
0.8,0.74,3,159,2,0,0,0,hr,31970
0.92,0.81,4,206,2,0,0,0,hr,33764
0.66,0.98,4,225,2,1,0,0,hr,36462
0.79,0.89,3,252,2,0,0,0,hr,34794
0.74,0.54,6,113,3,0,0,0,technical,40777
0.79,0.74,3,238,2,0,0,0,technical,37543
0.87,0.94,3,217,3,0,0,0,technical,37905
0.49,0.57,4,145,2,0,0,0,technical,35320
0.3,0.44,5,128,4,1,0,0,technical,39305
0.85,0.89,4,177,3,0,0,0,technical,39314
0.61,0.97,4,256,4,0,0,0,technical,45084
0.68,0.55,3,182,3,1,0,0,technical,34722
0.67,0.67,4,226,2,0,0,0,technical,37155
0.63,0.73,5,168,3,0,0,0,technical,39322
0.63,0.94,4,145,3,0,0,0,technical,34031
0.5,0.88,4,172,4,0,0,0,support,38187
0.7,0.55,4,233,2,0,0,0,support,39246
0.18,0.46,5,202,4,0,0,0,support,42562
0.77,0.55,5,255,2,0,0,0,support,35805
0.78,0.61,3,257,3,0,0,0,support,41836
0.54,0.77,3,185,3,0,0,0,support,35865
0.9,0.69,3,231,4,0,0,0,support,42018
0.56,0.76,3,207,2,0,0,0,support,37992
0.63,0.81,3,215,3,0,0,0,support,41969
0.68,0.75,5,243,3,1,0,0,support,44533
0.96,0.54,3,198,3,0,0,0,support,40466
0.85,0.87,6,232,6,0,0,0,technical,49609
0.82,0.66,4,150,3,0,0,0,technical,36328
0.44,0.39,2,188,3,0,0,0,technical,35780
0.86,0.97,4,155,3,0,0,0,management,38032
0.56,0.68,3,109,3,0,0,0,IT,34480
0.69,0.94,3,170,3,0,0,0,IT,34927
0.91,0.85,5,214,2,0,0,0,IT,39212
0.99,0.94,3,244,3,0,0,0,IT,39312
0.76,0.84,5,137,4,0,0,0,IT,35215
0.63,0.67,5,250,2,0,0,0,product_mng,43226
0.21,0.62,4,247,3,1,0,0,product_mng,40587
0.63,0.43,2,222,4,0,0,0,product_mng,44021
0.58,0.51,2,100,2,0,0,0,product_mng,25736
0.52,0.84,4,212,3,0,0,0,IT,37308
0.89,0.64,3,184,5,0,0,0,RandD,39481
0.81,0.81,4,177,3,0,0,0,RandD,39793
0.62,0.73,3,138,3,0,0,0,RandD,35098
0.83,0.5,4,167,3,1,0,0,RandD,37226
0.85,0.99,3,201,3,0,0,0,RandD,34431
0.52,0.61,5,162,3,0,0,0,marketing,34207
0.57,0.97,5,126,5,0,0,0,sales,39106
0.93,1,4,145,3,0,0,0,accounting,31939
0.78,0.89,3,211,3,0,0,0,support,36420
0.65,0.59,3,167,2,0,0,0,technical,35302
0.42,0.74,5,256,6,0,0,0,management,43844
0.22,0.61,6,237,5,0,0,0,marketing,48763
0.71,0.96,5,135,4,1,0,0,marketing,40309
0.44,0.68,5,209,4,0,0,0,marketing,37021
0.6,0.52,4,190,3,0,0,0,sales,35269
0.68,0.61,3,134,4,0,0,0,sales,29685
0.53,0.41,2,148,2,1,0,0,sales,30243
0.8,0.82,4,202,3,0,0,0,sales,40115
0.97,0.82,4,176,2,0,0,0,sales,34365
0.47,0.47,2,221,6,0,0,0,sales,43001
0.96,0.93,3,156,3,0,0,0,sales,31194
0.81,0.45,6,98,3,0,0,0,sales,36794
0.86,0.65,4,134,4,0,0,0,sales,34912
0.59,0.82,4,203,4,1,0,0,sales,39780
0.53,0.97,3,189,3,0,0,0,sales,36417
0.57,0.86,3,258,2,0,0,0,sales,35421
0.7,0.48,4,237,3,0,0,0,sales,37067
0.58,0.59,4,224,3,0,0,0,sales,41719
0.43,0.86,5,125,3,1,0,0,sales,36247
0.92,0.82,4,207,4,0,0,0,sales,42575
0.24,0.7,5,194,3,0,0,0,sales,39511
0.67,0.52,3,273,3,0,0,0,sales,41207
0.68,0.84,3,209,3,0,0,0,sales,33334
0.54,0.75,3,181,3,0,0,0,accounting,35574
0.73,0.63,3,172,4,1,0,0,accounting,37231
0.59,0.41,4,139,3,0,0,0,accounting,39932
0.22,0.64,6,260,4,0,0,0,hr,46117
0.49,0.83,3,168,4,1,0,0,hr,40940
0.91,1,6,242,3,1,0,0,hr,43493
0.18,0.97,4,206,3,0,0,0,hr,36621
0.71,0.41,5,107,4,0,0,0,technical,36142
0.56,0.66,5,216,2,0,0,0,technical,38890
0.84,0.62,4,152,3,0,0,0,technical,33352
0.59,0.49,5,122,5,0,0,0,technical,37139
0.88,0.62,4,138,3,0,0,0,technical,34485
0.86,0.73,3,159,3,0,0,0,hr,39164
0.8,0.52,3,182,2,0,0,0,technical,29598
0.53,0.63,3,205,2,0,0,0,technical,38964
0.53,0.83,3,267,4,0,0,0,technical,39708
0.3,0.67,3,150,2,0,0,0,technical,29769
0.91,0.7,4,134,2,0,0,0,technical,36249
0.32,0.66,5,116,5,1,0,0,technical,39629
0.73,0.87,3,181,3,0,0,0,support,39386
0.87,0.54,3,268,3,0,0,0,support,42601
0.57,0.73,3,129,3,0,0,0,support,38799
0.62,0.94,3,151,4,0,0,0,support,37646
0.55,0.91,3,243,4,0,0,0,support,40458
